FT_TURNO;TU_SEMI_TURNO;N_FECHA_SMTU;CUBA;POTSTATE;AGEBSQ;POTAGE;ALF3;ALF3C;ALF3D;AMALF3;AMBB;AMCAF2;AMCRY;AMNA2CO3;CAF2;CAF2D;CNMVTC;DICA;DOBS;DPFC;DPFP;DTEA;DTEAI;DTEAR;ECMP_MT;ECMR_MP;HB;HBC;HBD;HM;HMC;HMD;IACHBDE;IACHMDE;IACKADE;IACRCDE;IACTADE;IASSDE;IMM;KALIM;LIF;LIFD;MAN;MBLAJOU;MBLC;MBLCOUL;MCDAAP;MCDALF3;MCDASP;MCDBB;MMCEX;MMCNO;MMCT;MMTHE;MPESON;MRDM;MTALF3;MTBB;NBTEAR;NCAL;NCFAIN;NCFOIN;NCHGA;NDAL2O3;NDALF3;NDBB;NDEFEX;NDLIAI;NDPFC;NDPFP;NDTEAI;NDTEAR;NIANO;NINPR;NP2CDP;NPEV;NPFLO;NPIPC;NRECOV;NRTICA;NSSALLO;NTEA;NTEAIB;NTEAIE;NTEAII;NTEAIM;NTEAIR;PEV;RC;RKM;RPL;RPLCAT;RRM;RTH;RTICA;RUAV;RUCC;RUCD;RUCV;SEA;SOUSAL;SURCH;TB;TBC;TBD;TFAIN;TFE;TFED;TFOIN;TNA;TP;TSI;TSID;TXTAL;UMM;VERANOC;WRMI;BRDONE;HCDONE;HODONE;STUPD;DPEA;UPEA;RUAVD;V_RS;CNREG;V_PPL;CUPEA;V_PPT;NCUPEA;V_PPR;NP2SEX;NUMCAI;NUMBSQ;EVOLSTATE;EVOLAGE;IEVOL;QUINT;TEFAL;MNA2C;TFDCAI;ECTFDCAI;ECDIAN;MBLTHE;V_EMPASTAMIENTO;V_APARTAMIENTO;M_CUBA_MADRE;FH_CUBA_MADRE;V_PENDIENTE_FE;INDSHT;C_SERIE;V_AL_CALC;IPS;I_SMTURNO;N_FASECHGA;CODMBQ;SN_SAVOIE;V_ULT_P;V_ULT_NA;C_DETE_CATODO;K_TURNOS_DETE_CATODO;SN_REAR_CON_METAL;V_TFLUO;V_ULT_CU;K_COL_METAL_PUENTE;K_AGR_METAL_PUENTE;N_PUENTE_METAL;V_ACD;V_ULT_V;V_ULT_TI;V_ULT_GA;SMRWFC;MI_EA;ENERGIA_EA;MI_BLOCK_A1;MI_BLOCK_A2;MI_BLOCK_A3;MI_BLOCK_A4
26/7/2026 00:00;3;2026072623;7076;3;3952,3333;3952,3333;;12,1;9,53;;;;;;;4,89;3;;14400;;;;;;;;;17;19;;21;20;1;1;1;1;1;1;224479,4902;103;;;0;;;;;;;;;2369;2369;2300;;10,2;;;;;0;0;0;507;8;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;123;-0,11;11,7154;0,25;;11,8155;-0,14;;;0,41;1,94;;0;29,3886;9;;957;966;0;2584;2584;0;54;17;501;501;0;4,3028;;65;0;;0;1;;;;11,32;2;156;0;114;0;91;0;320;2;;;0;60;;;;;;300;0;-1;N;26/7/2026 14:15;-68;;D;99,67;224500;59702;3;CBN8;N;17;54;1;16607;;1,43;4;;;;3,95;49;39;128;0;0;0;0;0;0;0
26/7/2026 00:00;4;2026072624;7076;3;3952,5;3952,5;11,46;12,1;11,46;;;;;;4,42;4,42;7;;14400;;;;;;;;;17;19;;21;20;1;1;1;1;1;1;224477,202;103;;;1,5139;;300;300;;;;;;;;;;10,2;;;;;0;0;0;551;7;0;0;0;0;0;0;0;0;0;4;3;0;2;0;;0;0;0;0;0;0;0;154,6667;-0,11;11,5468;0,25;;11,626;-0,14;;;0,41;1,94;;0;27,7677;;;957;966;0;;2584;0;;;;501;0;4,2602;;69;0;;0;1;;;;11,32;6;156;0;114;0;91;1;320;2;;;0;60;;;;;;;0;-1;N;26/7/2026 18:15;-68;;D;99,67;224500;59703;4;CBN8;N;17;54;1;16608;;1,43;4;;;;;49;39;128;0;0;0;0;0;0;0
26/7/2026 00:00;5;2026072635;7076;3;3952,6667;3952,6667;11,2;12,1;11,2;;;;;;5,3;5,3;14;;14400;;;;;;;;19;17;19;20;21;20;1;1;1;1;1;1;224476,1184;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;559;6;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;174,5;-0,0287;11,6591;0,25;;11,7078;-0,0422;;;0,41;1,94;;0;25,2236;;956;957;956;0;2561;2561;0;57;19;495;495;0;4,2786;;58;0;;0;1;;;;11,32;5;156;0;114;0;91;1;320;2;;;0;60;;;;;;300;0;-1;N;26/7/2026 22:15;-57;;D;99,67;224500;59704;5;CBN8;N;19;57;;;;1,43;4;;;;;48;38;127;0;0;0;0;0;0;0
26/7/2026 00:00;6;2026072636;7076;3;3952,8333;3952,8333;;12,1;11,2;;;;;;;5,3;7;;14399;;;;;;;;;17;19;;21;20;1;1;1;1;1;1;224474,4826;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;509;6;0;0;0;0;0;0;0;0;0;3;3;0;1;1;;0;0;0;0;0;0;0;159;0;11,7971;0,25;;11,9109;0,04;;;0,4371;2,18;2,18;0;25,9332;;;957;956;0;;2561;0;;;;495;0;4,3242;;56;0;;0;0;;;;11,32;5;156;0;114;0;91;0;320;2;;;0;60;;;;;;300;0;-1;N;27/7/2026 02:15;-57;;D;99,67;224500;59705;6;CBN8;N;19;57;1;16609;;1,43;4;;;;;48;38;127;0;0;0;0;0;0;0
27/7/2026 00:00;1;2026072711;7076;3;3953;3953;;12,1;11,2;;;;;;;5,3;11;;14400;;11;;;;;;;17;19;;21;20;1;1;1;1;1;1;224472,786;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;1;510;4;0;0;0;0;2;0;0;0;0;1;1;0;1;0;;0;0;0;0;0;0;0;134;0;12,394;0,25;;12,4976;0,04;;;0,51;2,18;;0;12,549;3;;957;956;0;2443;2443;0;70;14;480;480;0;4,4559;;73;0;;0;1;;;;11,32;9;156;0;114;0;91;0;320;2;;;0;60;;;;;;300;0;-1;N;27/7/2026 06:15;-364;;D;99,69;224500;59706;0;CBN8;N;14;70;1;16609;;1,43;6;;;;4,11;47;38;124;0;0;0;0;0;0;0
27/7/2026 00:00;2;2026072712;7076;3;3953,1667;3953,1667;;12,1;11,2;;;;;;;5,3;2;;14399;;13;;;;;;;17;19;;21;20;1;1;1;1;1;1;224477,1288;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;478;5;0;0;0;0;1;0;0;0;0;2;2;0;1;0;;0;0;0;0;0;0;0;181;0;12,3858;0,25;;12,4783;0,04;;;0,51;2,18;;0;29,9163;3;;957;956;0;;2443;0;;;;480;0;4,4516;;62;0;;0;1;;;;11,32;2;156;0;114;0;91;0;320;2;;;0;60;;;;;;300;0;-1;N;27/7/2026 10:15;-364;;D;99,69;224500;59707;1;CBN8;N;14;70;1;16610;;1,43;6;;;;4,1;47;38;124;0;0;0;0;0;0;0
27/7/2026 00:00;3;2026072723;7076;3;3953,3333;3953,3333;;12,1;11,2;;;;;;;5,3;3;;14400;;;;;;;;;17;19;;21;20;1;1;1;1;1;1;224476,2814;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;481;6;0;0;0;0;0;0;0;0;0;4;4;0;2;0;;0;0;0;0;0;0;0;133,5;0;12,2128;0,25;;12,3142;0,04;;;0,51;2,18;;0;38,4615;3;;957;956;0;2418;2418;0;83;14;497;497;0;4,4147;;67;0;;0;1;;;;11,32;2;156;0;114;0;91;0;320;2;;;0;60;;;;;;300;0;-1;N;27/7/2026 14:15;-77;;D;99,69;224500;59708;2;CBN8;N;14;83;1;16610;;1,43;4;;;;3,99;47;38;124;0;0;0;0;0;0;0
27/7/2026 00:00;4;2026072724;7076;3;3953,5;3953,5;;12,1;11,2;;;;;;;5,3;6;;14400;;;;;;;;;17;19;;21;20;1;1;1;1;1;1;224473,2287;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;534;6;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;192,5;0;12,0435;0,25;;12,1472;0,04;;;0,51;2,18;;0;21,161;3;;957;956;0;;2418;0;;;;497;0;4,3772;;65;0;;0;1;;;;11,32;2;156;0;114;0;91;0;320;2;;;0;60;;;;;;300;0;-1;N;27/7/2026 18:15;-77;;D;99,69;224500;59709;3;CBN8;N;14;83;1;16611;;1,43;4;;;;3,88;47;38;124;0;0;0;0;0;0;0
27/7/2026 00:00;5;2026072735;7076;3;3953,6667;3953,6667;;12,1;11,2;;;;;;;5,3;7;;14400;;;;;;0;0;;17;19;;21;20;1;1;1;1;1;1;224477,8882;103;;;0;;;;;;;;;2300;2300;2300;2300;10,2;;;;;0;0;0;531;6;0;0;0;0;0;0;0;0;0;5;4;0;0;0;;0;0;0;0;0;0;0;188,5;0;11,8942;0,25;;11,9956;0,04;;;0,51;2,18;;0;21,6573;3;;957;956;0;2429;2429;0;83;14;495;495;0;4,3432;;62;0;;0;1;;;;11,32;3;156;0;114;0;91;0;320;2;;;0;60;;;;;;300;0;-1;N;27/7/2026 22:15;32;;D;99,69;224500;59710;4;CBN8;N;14;83;;;;1,43;4;2300;;11;3,78;47;38;123;0;0;0;0;0;0;0
27/7/2026 00:00;6;2026072736;7076;3;3953,8333;3953,8333;;12,1;11,2;;;;;;;5,3;6;;14399;9;;;;;;;;17;19;;21;20;1;1;1;1;1;1;224477,8773;103;;;1,3472;;300;300;;;;;;;;;;10,2;;;;;0;0;0;590;6;0;0;0;1;0;0;0;0;0;3;1;0;0;0;;0;0;0;0;0;0;0;223;0;11,87;0,25;;11,9342;0,04;;;0,51;2,18;;0;13,7288;3;;957;956;0;;2429;0;;;;495;0;4,3294;;54;0;;0;0;;;;11,32;4;156;0;114;0;91;1;320;2;;;0;60;;;;;;;0;-1;N;28/7/2026 02:15;32;;D;99,69;224500;59711;5;CBN8;N;14;83;1;16612;;1,43;4;;;;3,74;47;38;123;0;0;0;0;0;0;0
28/7/2026 00:00;1;2026072811;7076;3;3954;3954;;12,1;11,2;;;;;;;5,3;3;;14400;;;;;;;;18;17;18;20;21;20;1;1;1;1;1;1;224477,2298;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;516;6;0;0;0;0;0;0;0;0;0;5;4;0;0;0;;0;0;0;0;0;0;0;190,75;0;11,7939;0,25;;11,8966;-0,0361;;;0,51;2,18;;0;26,1628;3;963;957;963;0;2273;2273;0;84;14;471;471;0;4,321;;53;0;;0;1;;;;11,32;2;156;0;114;0;91;0;320;2;;;0;60;;;;;;;0;-1;N;28/7/2026 06:15;-511;;D;99,7;224500;59712;6;CBN8;N;14;84;1;16612;;1,43;3;;;;3,75;46;37;120;0;0;0;0;0;0;0
28/7/2026 00:00;2;2026072812;7076;3;3954,1667;3954,1667;;12,1;11,2;;;;;;;5,3;9;;14401;;;;;;;;;17;18;;21;20;1;1;1;1;1;1;224477,0401;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;576;6;0;0;0;0;0;0;0;0;0;3;2;0;1;0;;0;0;0;0;0;0;0;239;0;11,73;0,25;;11,8119;-0,1;;;0,51;2,18;;0;20,4861;3;;957;963;0;;2273;0;;;;471;0;4,3019;1,4;69;0;;0;1;;;;11,32;4;156;0;114;0;91;1;320;2;;;0;60;;;;;;;0;-1;N;28/7/2026 10:15;-511;;D;99,7;224500;59713;7;CBN8;N;14;84;1;16613;;1,43;3;;;;3,7;46;37;120;0;0;0;0;0;0;0
28/7/2026 00:00;3;2026072823;7076;3;3954,3333;3954,3333;;12,1;11,2;;;;;;;5,3;18;;14399;;12;;;;;;;17;18;;21;20;1;1;1;1;1;1;224478,2965;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;1;565;6;0;0;0;0;1;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;194,6667;0;11,9672;0,25;;12,0267;-0,1;;;0,51;2,18;;0;13,0973;3;;957;963;0;2415;2415;0;74;19;492;492;0;4,3502;;77;0;;0;1;;;;11,32;10;156;0;114;0;91;1;320;2;;;0;60;;;;;;;0;-1;N;28/7/2026 14:15;683;;D;99,69;224500;59714;0;CBN8;N;19;74;1;16613;;1,43;3;;;;3,84;47;37;126;0;0;0;0;0;0;0
28/7/2026 00:00;4;2026072824;7076;3;3954,5;3954,5;;12,1;11,2;;;;;;;5,3;4;;14400;;20;;;;;;;17;18;;21;20;1;1;1;1;1;1;224478,9569;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;481;5;0;0;0;0;1;0;0;0;0;1;1;0;1;1;;0;0;0;0;0;0;0;115;0;12,3245;0,25;;12,4447;-0,1;;;0,51;2,18;;0;19,9584;3;;957;963;0;2440;2440;0;71;13;496;496;0;4,444;;94;0;;0;1;;;;11,32;4;156;0;114;0;91;0;320;2;;;0;60;;;;;;;0;-1;N;28/7/2026 18:15;185;;D;99,69;224500;59715;1;CBN8;N;13;71;1;16614;;1,43;4;;;;4,12;47;37;126;0;0;0;0;0;0;0
28/7/2026 00:00;5;2026072835;7076;3;3954,6667;3954,6667;;12,1;11,2;;;;;;;5,3;6;;14399;;;;;;;;;17;18;;21;20;1;1;1;1;1;1;224478,0232;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;503;6;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;131,25;0;12,151;0,25;;12,2376;-0,1;;;0,51;2,18;;0;30,8151;3;;957;963;0;2383;2383;0;65;13;495;495;0;4,3975;;75;0;;0;1;;;;11,32;3;156;0;114;0;91;0;320;2;;;0;60;;;;;;;0;-1;N;28/7/2026 22:15;-289;;D;99,69;224500;59716;2;CBN8;N;13;65;;;;1,43;4;;;;3,98;47;37;127;0;0;0;0;0;0;0
28/7/2026 00:00;6;2026072836;7076;3;3954,8333;3954,8333;;12,1;11,2;;;;;;;5,3;20;;14400;;;;;;;;;17;18;;21;20;1;1;1;1;1;1;224477,5926;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;494;6;0;0;0;0;0;0;0;0;0;4;4;0;1;0;;0;0;0;0;0;0;0;164,75;0;11,98;0,25;;12,06;-0,1;;;0,51;2,18;;0;34,413;3;;957;963;0;;2383;0;;;;495;0;4,3576;;78;0;;0;0;;;;11,32;4;156;0;114;0;91;0;320;2;;;0;60;;;;;;;0;-1;N;29/7/2026 02:15;-289;;D;99,69;224500;59717;3;CBN8;N;13;65;1;16615;;1,43;4;;;;3,86;47;37;127;0;0;0;0;0;0;0
29/7/2026 00:00;1;2026072911;7076;3;3955;3955;;12,1;11,2;;;;;;;5,3;11;;14401;;;;;;0;0;;17;18;;21;20;1;1;1;1;1;1;224477,9692;103;;;0;;;;;;;;;2300;2300;2300;2300;10,2;;;;;0;0;0;504;6;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;161,5;0;11,812;0,25;;11,8869;-0,1;;;0,51;2,18;;0;30,754;3;;957;963;0;2329;2329;0;78;16;489;489;0;4,3188;;108;0;;0;1;;;;11,32;5;156;0;114;0;91;0;320;2;;;0;60;;;;;;;0;-1;N;29/7/2026 06:15;-180;;D;99,7;224500;59718;4;CBN8;N;16;78;1;16615;;1,43;4;2300;;8;3,75;48;37;126;0;0;0;0;0;0;0
29/7/2026 00:00;2;2026072912;7076;3;3955,1667;3955,1667;;12,1;11,2;;;;;;;5,3;2;;14400;;17;;;;;;;17;18;;21;20;1;1;1;1;1;1;224477,5247;103;;;0;;;;;;;;;;;;;10,2;;;;;0;0;0;515;6;0;0;0;0;1;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;212,3333;0;11,73;0,25;;11,8369;-0,1;;;0,51;2,18;;0;15,9223;3;;957;963;0;;2329;0;;;;489;0;4,3075;;109;0;;0;1;;;;11,32;1;156;0;114;0;91;0;320;2;;;0;60;;;;;;;0;-1;N;29/7/2026 10:15;-180;;D;99,7;224500;59719;5;CBN8;N;16;78;1;16616;;1,43;4;;;;3,71;48;37;126;0;0;0;0;0;0;0
29/7/2026 00:00;3;2026072923;7076;3;3955,3333;3955,3333;13,1;12,1;13,1;;;;;;5,2;5,2;9;;14398;;;;;;;;18;17;18;22;21;22;1;1;1;1;1;1;224476,5229;103;;;0;;;;;;;;;;;2300;;10,2;560;;;;1;1;0;576;5;0;0;0;0;0;0;0;0;0;4;3;0;0;0;;0;0;0;0;0;0;0;200;0;11,8425;0,25;;11,9036;0,0125;;;0,51;2,18;;0;20,1389;3;955;957;955;0;2285;2285;0;79;14;482;482;0;4,3225;;115;0;;0;1;;;;11,32;6;156;0;114;0;91;1;320;2;;;0;60;;;;;;;0;-1;N;29/7/2026 14:15;-117;;D;99,7;224500;59720;6;CBN8;N;14;79;1;16616;;1,43;3;;;;3,71;48;36;126;0;0;0;0;0;0;0
29/7/2026 00:00;4;2026072924;7076;3;3955,5;3955,5;;12,1;13,1;;;;;;;5,2;8;;14402;;;;;;;;;17;18;;21;22;1;1;1;1;1;1;224476,2553;103;;;0;;;;;;;;;;;2300;;10,2;;;;;3;1;0;552;6;0;0;0;0;0;0;0;0;0;3;2;0;0;1;;0;0;0;0;0;0;0;155;0;11,88;0,25;;11,9127;0,05;;;0,51;2,18;;0;27,3551;3;;957;955;0;;2285;0;;;;482;0;4,3246;1,4;122;0;;0;1;;;;11,32;7;156;0;114;0;91;1;320;2;;;0;60;;;;;;;0;1;N;29/7/2026 18:15;-117;;D;99,7;224500;59721;7;CBN8;N;14;79;1;16617;;1,43;3;;;;3,72;48;36;126;0;0;0;0;0;0;0
29/7/2026 00:00;5;2026072935;7076;3;3955,6667;3955,6667;;12,1;13,1;;;;;;;5,2;5;;14399;;;;;;;;;17;18;;21;22;1;1;1;1;1;1;224478,0479;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;585;6;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;203,25;0;12,0474;0,25;;12,167;0,05;;;0,51;2,18;;0;16,7521;12;;957;955;0;2291;2291;0;91;18;480;480;0;4,3817;;113;0;;0;1;;;;11,32;5;156;0;114;0;91;1;320;2;;;0;60;;;;;;;0;1;N;29/7/2026 22:15;20;;D;99,7;224500;59722;8;CBN8;N;18;91;;;;1,43;3;;;;3,81;47;36;127;0;0;0;0;0;0;0
29/7/2026 00:00;6;2026072936;7076;3;3955,8333;3955,8333;;12,1;13,1;;;;;;;5,2;13;;14399;;17;;;;;;;17;18;;21;22;1;1;1;1;1;1;224480,5237;103;;;0;;;;;;;;;;;2300;;10,2;;;;;1;1;1;521;3;0;0;0;0;2;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;;0;12,491;0,25;;12,5983;0,05;;;0,51;2,18;;0;13,8196;12;;957;955;0;;2291;0;;;;480;0;4,4785;;110;0;;0;0;;;;11,32;11;156;0;114;0;91;1;320;2;;;0;60;;;;;;;0;1;N;30/7/2026 02:15;20;;D;99,7;224500;59723;0;CBN8;N;18;91;1;16618;;1,43;3;;;;4,09;47;36;127;0;0;0;0;0;0;0
30/7/2026 00:00;1;2026073011;7076;3;3956;3956;;12,1;13,1;;;;;;;5,2;21;;14399;;;;;;;;;17;18;;21;22;1;1;1;1;1;1;224477,5161;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;470;6;0;0;0;0;0;0;0;0;0;3;3;0;1;0;;0;0;0;0;0;0;0;135,6667;0;12,3191;0,25;;12,4171;0,05;;;0,51;2,18;;0;42,766;12;;957;955;0;2159;2159;0;74;17;479;479;0;4,4378;;100;0;;0;1;;;;11,32;5;156;0;114;0;91;0;320;2;;;0;60;;;;;;;0;1;N;30/7/2026 06:15;-358;;D;99,71;224500;59724;1;CBN8;N;17;74;1;16618;;1,43;3;;;;3,97;47;36;125;0;0;0;0;0;0;0
30/7/2026 00:00;2;2026073012;7076;3;3956,1667;3956,1667;;12,1;13,1;;;;;;;5,2;12;;14401;;;586;;586;;;;17;18;;21;22;1;1;1;1;1;1;224473,0556;103;;;0;;;;;;;;;;;2300;;10,2;;;1;;2;2;0;535;6;0;0;0;0;0;0;1;0;0;1;1;0;1;0;;1;1;0;0;0;0;0;183;0;12,1929;0,25;;12,3491;0,05;;;0,51;2,18;;0,0324;46,5421;12;;957;955;8,798;;2159;8,798;;;;479;0;4,4226;;113;0;;0;1;37;16,1081;;11,32;8;156;596;114;37;91;0;320;2;;;0;60;;;;;;;0;1;N;30/7/2026 10:15;-358;;D;99,71;224500;59725;2;CBN8;N;17;74;1;16619;;1,43;3;;;;3,93;47;36;125;0,0448;9,7667;22;0;0;0;0
30/7/2026 00:00;3;2026073023;7076;3;3956,3333;3956,3333;;12,1;13,1;;;;;;;5,2;17;;14399;;;;;;;;;17;18;;21;22;1;1;1;1;1;1;224473,6056;103;;;0;;;;;;;;;;1000;2300;;10,2;;;;;0;0;0;562;6;0;0;0;0;0;0;0;0;0;3;3;0;1;0;;0;0;0;0;0;0;0;179;0;11,9731;0,25;;12,0695;0,05;;;0,51;2,18;;0;24,0214;12;;957;955;0;2341;2341;0;69;17;503;503;0;4,3598;;74;0;;0;1;;;;11,32;4;156;0;114;0;91;1;320;2;;;0;60;;;;;;;0;1;N;30/7/2026 14:15;538;;D;99,7;224500;59726;3;CBN8;N;17;69;1;16619;;1,43;4;;;;3,75;46;36;125;0;0;0;0;0;0;0
30/7/2026 00:00;4;2026073024;7076;3;3956,5;3956,5;;12,1;13,1;;;;;;;5,2;20;;14401;;;;;;;;;17;18;;21;22;1;1;1;1;1;1;224472,0744;103;;;0;;;;;;;;;;;;1000;10,2;;;;;1;0;0;599;6;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;155,3333;0;11,88;0,25;;12,0233;0,05;;;0,51;2,18;;0;23,2053;12;;957;955;0;4945;4945;0;68;15;400;400;0;4,3494;;105;0;;0;1;;;;11,32;6;156;0;114;0;91;2;320;2;;;0;60;;;;;;;0;1;N;30/7/2026 18:15;20549;;D;99,45;224500;59727;4;CBN8;N;15;68;1;16620;;1,43;4;980;;8;3,72;48;36;129;0;0;0;0;0;0;0
30/7/2026 00:00;5;2026073035;7076;3;3956,6667;3956,6667;;12,1;13,1;;;;;;;5,2;16;;14401;21;;;;;;;21;17;21;21;21;21;1;1;1;1;1;1;224474,3385;103;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;492;5;0;0;0;1;0;0;0;0;0;2;2;0;0;1;;0;0;0;0;0;0;0;141;0;11,8711;0,25;;11,9673;0,0411;;;0,51;2,18;;0;18,0894;12;956;957;956;0;2204;2204;0;63;21;482;482;0;4,3368;;78;0;;0;1;;;;11,32;8;156;0;114;0;91;0;320;2;;;0;60;;;;;;400;0;1;N;30/7/2026 22:15;-16388;;D;99,71;224500;59728;5;CBN8;N;21;63;;;;1,43;3;;;;3,69;45;35;121;0;0;0;0;0;0;0
30/7/2026 00:00;6;2026073036;7076;3;3956,8333;3956,8333;;12,1;13,1;;;;;;;5,2;34;;14398;;;;;;;;;17;21;;21;21;1;1;1;1;1;1;224477,5354;100;;;0;;;;;;;;;;;2300;;10,2;;;;;7;2;0;661;6;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;184;0;11,85;0,25;;11,9908;0,02;;;0,51;2,18;;0;19,8185;12;;957;956;16,669;;2204;0;;;;482;0;4,3421;1,7;102;0;;0;0;;;;11,32;15;156;0;114;0;91;3;320;2;;;0;60;;;;;;400;0;0;N;31/7/2026 02:15;-16388;;D;99,71;224500;59729;6;CBN8;N;21;63;1;16621;;1,43;3;;;;3,7;45;35;121;0;0;0;0;0;0;0
31/7/2026 00:00;1;2026073111;7076;3;3957;3957;;12,1;13,1;;;;;;;5,2;19;;14399;;23;;;;;;;17;21;;21;21;1;1;1;1;1;1;224473,67;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;522;4;0;0;0;0;1;0;0;0;0;1;1;0;0;0;;0;0;0;0;0;0;0;152;0,274;12,273;0,25;;12,4102;0,02;;;0,51;2,18;;0;19,3487;12;;957;956;0;;2204;0;;;;482;0;4,4363;;114;0;;0;1;;;;11,32;12;156;0;114;0;91;0;320;2;;;0;60;;;;;;400;0;0;N;31/7/2026 06:15;-16388;;D;99,71;224500;59730;7;CBN8;N;21;63;1;16621;;1,43;3;;;;3,97;45;35;121;0;0;0;0;0;0;0
31/7/2026 00:00;2;2026073112;7076;3;3957,1667;3957,1667;;12,1;13,1;;;;;;;5,2;6;;14401;;32,5;;;;;;;17;21;;21;21;1;1;1;1;1;1;224470,9028;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;1;429;3;0;0;0;0;2;0;0;0;0;1;1;0;0;0;;0;0;0;0;0;0;0;147;0,46;12,9246;0,25;;13,0089;0,02;;;0,51;2,18;;0;10,4895;12;;957;956;0;2210;2210;0;53;12;485;485;0;4,5707;;88;0;;0;1;;;;11,32;4;156;0;114;0;91;0;320;2;;;0;60;;;;;;400;0;0;N;31/7/2026 10:15;15;;D;99,71;224500;59731;0;CBN8;N;12;53;1;16622;;1,43;3;;;;4,36;45;35;122;0;0;0;0;0;0;0
31/7/2026 00:00;3;2026073123;7076;3;3957,3333;3957,3333;;12,1;13,1;;;;;;;5,2;10;;14400;;26;;;;;;;17;21;;21;21;1;1;1;1;1;1;224474,479;100;;;3,7778;;;;;;;;;;;2300;;10,2;;;;;0;0;0;476;5;0;0;0;0;1;0;0;0;0;2;2;0;0;0;;0;0;0;0;0;0;0;170,5;0,46;12,7511;0,25;;12,7828;0,02;;;0,51;2,18;;0;25,6303;12;;957;956;0;;2210;0;;;;485;0;4,5199;;89;1;;0;1;;;;11,32;3;156;0;114;0;91;0;320;2;;;0;60;;;;;;400;0;0;N;31/7/2026 14:15;384;;D;99,7;224500;59732;1;CBN8;N;16;61;1;16622;;1,43;3;;;;4,21;46;35;122;0;0;0;0;0;0;0
31/7/2026 00:00;4;2026073124;7076;3;3957,5;3957,5;;12,1;13,1;;;;;;;5,2;9;;14400;;;;;;;;;17;21;;21;21;1;1;1;1;1;1;224476,9188;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;518;6;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;151;0,46;12,5817;0,25;;12,6371;0,02;;;0,51;2,18;;0;31,0811;12;;957;956;0;2331;2331;0;61;16;509;509;0;4,4872;;100;0;;0;1;;;;11,32;4;156;0;114;0;91;0;320;2;;;0;60;;;;;;400;0;0;N;31/7/2026 18:15;384;;D;99,7;224500;59733;2;CBN8;N;16;61;1;16623;;1,43;3;;;;4,12;46;35;122;0;0;0;0;0;0;0
31/7/2026 00:00;5;2026073135;7076;3;3957,6667;3957,6667;;12,1;13,1;;;;;;;5,2;2;;14399;;;;;;-60;0;;17;21;;21;21;1;1;1;1;1;1;224476,3893;100;;;0;;;;;;;;;2240;2240;2300;2240;10,2;;;;;0;0;0;519;6;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;165,3333;0,46;12,4141;0,25;;12,4833;0,02;;;0,51;2,18;;0;30,8285;12;;957;956;0;2235;2235;0;61;17;493;493;0;4,4527;;84;0;;0;1;;;;11,32;1;156;0;114;0;91;0;320;2;;;0;60;;;;;;400;0;0;N;31/7/2026 22:15;-323;;D;99,71;224500;59734;3;CBN8;N;17;61;;;;1,43;4;2260;;10;4,02;45;35;122;0;0;0;0;0;0;0
